Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/input__FirstName""), ""Muhammad"")",Chrome 117.0.0.0,,,2023-10-09 17:47:12,2023-10-09 17:47:15,2.283s,PASSED
"setText(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/input__LastName""), ""Ahmad Tahir"")",Chrome 117.0.0.0,,,2023-10-09 17:47:15,2023-10-09 17:47:16,1.234s,PASSED
"click(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/button_Save""))",Chrome 117.0.0.0,,,2023-10-09 17:47:16,2023-10-09 17:47:16,0.554s,PASSED
"verifyElementText(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/h2_Success""), ""Success"")",Chrome 117.0.0.0,,,2023-10-09 17:47:16,2023-10-09 17:47:18,1.403s,PASSED
"click(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/button_OK""))",Chrome 117.0.0.0,,,2023-10-09 17:47:18,2023-10-09 17:47:18,0.523s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:47:18,2023-10-09 17:47:20,1.118s,PASSED
,,,,,,,
Test Cases/Profile/TC013-Verify change password working fine,Chrome 117.0.0.0,,,2023-10-09 17:47:20,2023-10-09 17:47:59,39.577s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:47:21,2023-10-09 17:47:23,2.727s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:47:23,2023-10-09 17:47:51,27.594s,PASSED
"setText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:47:51,2023-10-09 17:47:52,1.194s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:47:52,2023-10-09 17:47:53,0.881s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:47:53,2023-10-09 17:47:54,0.619s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly/img""))",Chrome 117.0.0.0,,,2023-10-09 17:47:54,2023-10-09 17:47:59,5.567s,FAILED
,,,,,,,
Test Cases/Projects/TC016-Verify user can create new project sales,Chrome 117.0.0.0,,,2023-10-09 17:47:59,2023-10-09 17:48:38,38.517s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:48:00,2023-10-09 17:48:04,3.876s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:48:04,2023-10-09 17:48:04,0.328s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:48:04,2023-10-09 17:48:10,5.748s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:48:10,2023-10-09 17:48:11,1.166s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:48:11,2023-10-09 17:48:12,0.744s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:48:12,2023-10-09 17:48:13,0.658s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:48:13,2023-10-09 17:48:16,3.217s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 17:48:16,2023-10-09 17:48:20,4.417s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/input__ProjectName""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-09 17:48:20,2023-10-09 17:48:23,2.314s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 17:48:23,2023-10-09 17:48:24,0.870s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 17:48:24,2023-10-09 17:48:24,0.715s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:48:24,2023-10-09 17:48:31,6.920s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:48:31,2023-10-09 17:48:34,2.793s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/span_new sales prject""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-09 17:48:34,2023-10-09 17:48:36,2.199s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:48:36,2023-10-09 17:48:38,1.513s,PASSED
,,,,,,,
Test Cases/Projects/TC017-Verify user can create new project optin,Chrome 117.0.0.0,,,2023-10-09 17:48:38,2023-10-09 17:49:12,34.408s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:48:39,2023-10-09 17:48:42,3.435s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:48:42,2023-10-09 17:48:43,0.277s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:48:43,2023-10-09 17:48:49,6.677s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:48:49,2023-10-09 17:48:51,1.287s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:48:51,2023-10-09 17:48:51,0.779s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:48:51,2023-10-09 17:48:52,0.744s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:48:52,2023-10-09 17:48:54,2.172s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 17:48:54,2023-10-09 17:48:59,4.581s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/input__ProjectName""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 17:48:59,2023-10-09 17:49:01,1.930s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 17:49:01,2023-10-09 17:49:02,1.018s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:49:02,2023-10-09 17:49:07,4.985s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 17:49:07,2023-10-09 17:49:09,2.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_new optin project""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 17:49:09,2023-10-09 17:49:11,1.680s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:49:11,2023-10-09 17:49:12,1.331s,PASSED
,,,,,,,
Test Cases/Projects/TC018-Verify user can view project,Chrome 117.0.0.0,,,2023-10-09 17:49:12,2023-10-09 17:49:44,32.106s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:49:13,2023-10-09 17:49:16,3.007s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:49:16,2023-10-09 17:49:16,0.229s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:49:16,2023-10-09 17:49:23,6.133s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:49:23,2023-10-09 17:49:24,1.226s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:49:24,2023-10-09 17:49:25,0.854s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:49:25,2023-10-09 17:49:25,0.674s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:49:25,2023-10-09 17:49:35,10.020s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:49:35,2023-10-09 17:49:36,0.526s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:49:36,2023-10-09 17:49:40,4.062s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Project Detail/h2_Project Detail""), ""Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 17:49:40,2023-10-09 17:49:43,2.899s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:49:43,2023-10-09 17:49:44,1.374s,PASSED
,,,,,,,
Test Cases/Projects/TC019-Verify user can archive a project,Chrome 117.0.0.0,,,2023-10-09 17:49:44,2023-10-09 17:50:05,20.753s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:49:45,2023-10-09 17:49:48,2.785s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:49:48,2023-10-09 17:49:48,0.200s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:49:48,2023-10-09 17:49:53,4.998s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:49:53,2023-10-09 17:49:55,1.350s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:49:55,2023-10-09 17:49:56,0.901s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:49:56,2023-10-09 17:49:56,0.710s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:49:56,2023-10-09 17:49:59,2.603s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_ab2ff2""))",Chrome 117.0.0.0,,,2023-10-09 17:49:59,2023-10-09 17:50:03,4.365s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_Archive""))",Chrome 117.0.0.0,,,2023-10-09 17:50:03,2023-10-09 17:50:05,1.668s,FAILED
,,,,,,,
Test Cases/Projects/TC020-Verify user can restore a archived project,Chrome 117.0.0.0,,,2023-10-09 17:50:05,2023-10-09 17:51:13,1m - 8.259s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:50:06,2023-10-09 17:50:10,4.090s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:50:10,2023-10-09 17:50:11,0.247s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:50:11,2023-10-09 17:50:51,40.341s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:50:51,2023-10-09 17:50:52,1.135s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:50:52,2023-10-09 17:50:53,0.735s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:50:53,2023-10-09 17:50:53,0.647s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:50:53,2023-10-09 17:50:56,2.961s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Archived Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:50:56,2023-10-09 17:51:08,11.403s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/svg_new optin project_feather feather-corne_a5ecad""))",Chrome 117.0.0.0,,,2023-10-09 17:51:08,2023-10-09 17:51:10,2.098s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Restore""))",Chrome 117.0.0.0,,,2023-10-09 17:51:10,2023-10-09 17:51:12,1.706s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:51:12,2023-10-09 17:51:13,1.670s,PASSED
,,,,,,,
Test Cases/Projects/TC021-Verify user can clone a project,Chrome 117.0.0.0,,,2023-10-09 17:51:13,2023-10-09 17:52:04,50.970s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:51:14,2023-10-09 17:51:17,2.979s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:51:17,2023-10-09 17:51:17,0.243s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:51:17,2023-10-09 17:51:23,5.339s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:51:23,2023-10-09 17:51:24,1.235s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:51:24,2023-10-09 17:51:25,0.730s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:51:25,2023-10-09 17:51:25,0.625s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:51:25,2023-10-09 17:51:28,2.166s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_e2b191""))",Chrome 117.0.0.0,,,2023-10-09 17:51:28,2023-10-09 17:51:32,4.895s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_Clone""))",Chrome 117.0.0.0,,,2023-10-09 17:51:32,2023-10-09 17:52:04,31.799s,FAILED
,,,,,,,
Test Cases/Projects/TC022-Verify user can edit template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 17:52:04,2023-10-09 17:52:34,29.572s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:52:05,2023-10-09 17:52:09,4.120s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:52:09,2023-10-09 17:52:09,0.197s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:52:09,2023-10-09 17:52:18,8.950s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:52:18,2023-10-09 17:52:20,1.262s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:52:20,2023-10-09 17:52:20,0.750s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:52:20,2023-10-09 17:52:21,0.601s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:52:21,2023-10-09 17:52:23,2.159s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:52:23,2023-10-09 17:52:28,4.510s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-09 17:52:28,2023-10-09 17:52:31,3.056s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-09 17:52:31,2023-10-09 17:52:33,1.795s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:52:33,2023-10-09 17:52:34,1.250s,PASSED
,,,,,,,
Test Cases/Projects/TC023-Verify user can edit template for both pages optin,Chrome 117.0.0.0,,,2023-10-09 17:52:34,2023-10-09 17:52:49,15.238s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:52:35,2023-10-09 17:52:38,3.034s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:52:38,2023-10-09 17:52:44,5.483s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:52:44,2023-10-09 17:52:45,1.352s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:52:45,2023-10-09 17:52:46,0.824s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:52:46,2023-10-09 17:52:46,0.672s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:52:46,2023-10-09 17:52:49,2.609s,FAILED
,,,,,,,
Test Cases/Projects/TC024-Verify user can view template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 17:52:49,2023-10-09 17:53:39,50.414s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:52:51,2023-10-09 17:52:54,3.223s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:52:54,2023-10-09 17:52:54,0.321s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:52:54,2023-10-09 17:53:15,20.859s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:53:15,2023-10-09 17:53:16,1.087s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:53:16,2023-10-09 17:53:17,0.726s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:53:17,2023-10-09 17:53:18,0.638s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:53:18,2023-10-09 17:53:20,2.614s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:53:20,2023-10-09 17:53:25,4.186s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 17:53:25,2023-10-09 17:53:26,1.494s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 17:53:26,2023-10-09 17:53:28,2.179s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 17:53:28,2023-10-09 17:53:28,0.142s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 17:53:28,2023-10-09 17:53:38,10.014s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:53:38,2023-10-09 17:53:39,1.091s,PASSED
,,,,,,,
Test Cases/Projects/TC025-Verify user can view template for thankyou page,Chrome 117.0.0.0,,,2023-10-09 17:53:39,2023-10-09 17:54:15,35.555s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:53:40,2023-10-09 17:53:43,3.020s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:53:43,2023-10-09 17:53:44,0.344s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:53:44,2023-10-09 17:53:50,5.738s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:53:50,2023-10-09 17:53:51,1.242s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:53:51,2023-10-09 17:53:52,0.780s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:53:52,2023-10-09 17:53:52,0.713s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 17:53:52,2023-10-09 17:53:54,2.160s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 17:53:54,2023-10-09 17:54:00,5.673s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 17:54:00,2023-10-09 17:54:01,1.082s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 17:54:01,2023-10-09 17:54:03,2.202s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 17:54:03,2023-10-09 17:54:03,0.075s,PASSED
titleWindow = getWindowTitle(),Chrome 117.0.0.0,,,2023-10-09 17:54:03,2023-10-09 17:54:14,10.352s,PASSED
"verifyMatch(titleWindow, ""Template View"", true)",Chrome 117.0.0.0,,,2023-10-09 17:54:14,2023-10-09 17:54:14,0.005s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 17:54:14,2023-10-09 17:54:15,1.198s,PASSED
,,,,,,,
Test Cases/Projects/TC026-Verify user can download HTML for sales-optin page,Chrome 117.0.0.0,,,2023-10-09 17:54:15,2023-10-09 17:55:02,46.934s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 17:54:16,2023-10-09 17:54:19,3.128s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 17:54:19,2023-10-09 17:54:20,0.302s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 17:54:20,2023-10-09 17:54:29,9.946s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 17:54:29,2023-10-09 17:54:31,1.248s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 17:54:31,2023-10-09 17:54:31,0.765s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 17:54:31,2023-10-09 17:54:32,0.730s,PASSED
