Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/a_Change Password""))",Chrome 117.0.0.0,,,2023-10-09 13:09:06,2023-10-09 13:09:08,1.344s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__old-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:09:08,2023-10-09 13:09:08,0.797s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__new-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:09:08,2023-10-09 13:09:09,0.730s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__retype-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:09:09,2023-10-09 13:09:10,0.714s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/button_Update""))",Chrome 117.0.0.0,,,2023-10-09 13:09:10,2023-10-09 13:09:10,0.581s,PASSED
"verifyElementText(findTestObject(""Profile/TC013-Verify change password working fine/Page_Landingly  Profile/h2_Success""), ""Success"")",Chrome 117.0.0.0,,,2023-10-09 13:09:10,2023-10-09 13:09:12,1.427s,PASSED
"click(findTestObject(""Profile/TC013-Verify change password working fine/Page_Landingly  Profile/button_OK""))",Chrome 117.0.0.0,,,2023-10-09 13:09:12,2023-10-09 13:09:12,0.553s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:09:12,2023-10-09 13:09:14,1.258s,PASSED
,,,,,,,
Test Cases/Projects/TC016-Verify user can create new project sales,Chrome 117.0.0.0,,,2023-10-09 13:09:14,2023-10-09 13:11:02,1m - 48.341s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:09:15,2023-10-09 13:09:17,2.859s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:09:17,2023-10-09 13:09:18,0.191s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:09:18,2023-10-09 13:10:24,1m - 6.420s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:10:24,2023-10-09 13:10:25,1.274s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:10:25,2023-10-09 13:10:26,0.731s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:10:26,2023-10-09 13:10:27,0.653s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:10:27,2023-10-09 13:10:29,2.833s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 13:10:29,2023-10-09 13:10:30,0.750s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/input__ProjectName""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-09 13:10:30,2023-10-09 13:11:02,31.784s,FAILED
,,,,,,,
Test Cases/Projects/TC017-Verify user can create new project optin,Chrome 117.0.0.0,,,2023-10-09 13:11:02,2023-10-09 13:11:38,35.660s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:11:03,2023-10-09 13:11:07,3.856s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:11:07,2023-10-09 13:11:07,0.213s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:11:07,2023-10-09 13:11:15,7.411s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:11:15,2023-10-09 13:11:16,1.211s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:11:16,2023-10-09 13:11:17,0.759s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:11:17,2023-10-09 13:11:17,0.682s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:11:17,2023-10-09 13:11:19,2.185s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 13:11:19,2023-10-09 13:11:24,4.788s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/input__ProjectName""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 13:11:24,2023-10-09 13:11:26,1.994s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 13:11:26,2023-10-09 13:11:27,0.887s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_Use This""))",Chrome 117.0.0.0,,,2023-10-09 13:11:27,2023-10-09 13:11:32,4.824s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 13:11:32,2023-10-09 13:11:34,2.524s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_new optin project""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 13:11:34,2023-10-09 13:11:36,1.701s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:11:36,2023-10-09 13:11:38,1.567s,PASSED
,,,,,,,
Test Cases/Projects/TC018-Verify user can view project,Chrome 117.0.0.0,,,2023-10-09 13:11:38,2023-10-09 13:12:07,29.514s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:11:39,2023-10-09 13:11:42,3.129s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:11:42,2023-10-09 13:11:54,11.773s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:11:54,2023-10-09 13:11:55,1.202s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:11:55,2023-10-09 13:11:56,0.742s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:11:56,2023-10-09 13:11:57,0.677s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 13:11:57,2023-10-09 13:12:07,10.007s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:12:07,2023-10-09 13:12:07,0.670s,FAILED
,,,,,,,
Test Cases/Projects/TC019-Verify user can archive a project,Chrome 117.0.0.0,,,2023-10-09 13:12:07,2023-10-09 13:12:32,25.013s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:12:08,2023-10-09 13:12:12,3.903s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:12:12,2023-10-09 13:12:12,0.202s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:12:12,2023-10-09 13:12:20,7.291s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:12:20,2023-10-09 13:12:21,1.327s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:12:21,2023-10-09 13:12:22,0.783s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:12:22,2023-10-09 13:12:22,0.602s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:12:22,2023-10-09 13:12:26,3.659s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_ab2ff2""))",Chrome 117.0.0.0,,,2023-10-09 13:12:26,2023-10-09 13:12:30,4.511s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_Archive""))",Chrome 117.0.0.0,,,2023-10-09 13:12:30,2023-10-09 13:12:32,1.793s,FAILED
,,,,,,,
Test Cases/Projects/TC020-Verify user can restore a archived project,Chrome 117.0.0.0,,,2023-10-09 13:12:32,2023-10-09 13:13:30,57.332s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:12:34,2023-10-09 13:12:38,3.916s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:12:38,2023-10-09 13:12:38,0.323s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:12:38,2023-10-09 13:12:47,9.328s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:12:47,2023-10-09 13:12:48,1.189s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:12:48,2023-10-09 13:12:49,0.797s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:12:49,2023-10-09 13:12:50,0.652s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:12:50,2023-10-09 13:12:53,3.565s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Archived Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:12:53,2023-10-09 13:12:58,4.498s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/svg_new optin project_feather feather-corne_a5ecad""))",Chrome 117.0.0.0,,,2023-10-09 13:12:58,2023-10-09 13:13:30,31.652s,FAILED
,,,,,,,
Test Cases/Projects/TC021-Verify user can clone a project,Chrome 117.0.0.0,,,2023-10-09 13:13:30,2023-10-09 13:14:22,52.753s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:13:31,2023-10-09 13:13:35,4.170s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:13:35,2023-10-09 13:13:35,0.272s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:13:35,2023-10-09 13:13:42,6.564s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:13:42,2023-10-09 13:13:43,1.252s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:13:43,2023-10-09 13:13:44,0.784s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:13:44,2023-10-09 13:13:44,0.646s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:13:44,2023-10-09 13:13:46,2.167s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_e2b191""))",Chrome 117.0.0.0,,,2023-10-09 13:13:46,2023-10-09 13:13:50,4.042s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_Clone""))",Chrome 117.0.0.0,,,2023-10-09 13:13:50,2023-10-09 13:14:22,31.957s,FAILED
,,,,,,,
Test Cases/Projects/TC022-Verify user can edit template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 13:14:22,2023-10-09 13:14:50,28.002s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:14:23,2023-10-09 13:14:27,3.830s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:14:27,2023-10-09 13:14:27,0.194s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:14:27,2023-10-09 13:14:35,7.470s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:14:35,2023-10-09 13:14:36,1.243s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:14:36,2023-10-09 13:14:37,0.729s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:14:37,2023-10-09 13:14:37,0.669s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:14:37,2023-10-09 13:14:40,2.077s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 13:14:40,2023-10-09 13:14:43,3.881s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-09 13:14:43,2023-10-09 13:14:47,3.349s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-09 13:14:47,2023-10-09 13:14:49,2.188s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:14:49,2023-10-09 13:14:50,1.430s,PASSED
,,,,,,,
Test Cases/Projects/TC023-Verify user can edit template for both pages optin,Chrome 117.0.0.0,,,2023-10-09 13:14:50,2023-10-09 13:15:19,28.105s,FAILED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:14:52,2023-10-09 13:14:54,2.872s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:14:54,2023-10-09 13:15:11,16.913s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:15:11,2023-10-09 13:15:13,1.310s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:15:13,2023-10-09 13:15:13,0.754s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:15:13,2023-10-09 13:15:14,0.724s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:15:14,2023-10-09 13:15:18,4.319s,FAILED
,,,,,,,
Test Cases/Projects/TC024-Verify user can view template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 13:15:19,2023-10-09 13:15:54,35.118s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:15:20,2023-10-09 13:15:24,3.879s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:15:24,2023-10-09 13:15:24,0.203s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:15:24,2023-10-09 13:15:30,5.534s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:15:30,2023-10-09 13:15:31,1.215s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:15:31,2023-10-09 13:15:32,0.779s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:15:32,2023-10-09 13:15:32,0.665s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:15:32,2023-10-09 13:15:35,2.384s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 13:15:35,2023-10-09 13:15:38,3.758s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 13:15:38,2023-10-09 13:15:41,2.209s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 13:15:41,2023-10-09 13:15:42,1.747s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 13:15:42,2023-10-09 13:15:42,0.104s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 13:15:42,2023-10-09 13:15:52,10.015s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:15:52,2023-10-09 13:15:54,1.137s,PASSED
,,,,,,,
Test Cases/Projects/TC025-Verify user can view template for thankyou page,Chrome 117.0.0.0,,,2023-10-09 13:15:54,2023-10-09 13:16:35,41.651s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:15:55,2023-10-09 13:15:58,2.948s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:15:58,2023-10-09 13:15:58,0.213s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:15:58,2023-10-09 13:16:06,8.158s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:16:06,2023-10-09 13:16:07,1.205s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:16:07,2023-10-09 13:16:08,0.787s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:16:08,2023-10-09 13:16:09,0.699s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:16:09,2023-10-09 13:16:17,8.375s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 13:16:17,2023-10-09 13:16:21,4.506s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 13:16:21,2023-10-09 13:16:23,1.046s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 13:16:23,2023-10-09 13:16:25,2.099s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 13:16:25,2023-10-09 13:16:25,0.076s,PASSED
titleWindow = getWindowTitle(),Chrome 117.0.0.0,,,2023-10-09 13:16:25,2023-10-09 13:16:34,9.000s,PASSED
"verifyMatch(titleWindow, ""Template View"", true)",Chrome 117.0.0.0,,,2023-10-09 13:16:34,2023-10-09 13:16:34,0.039s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:16:34,2023-10-09 13:16:35,1.530s,PASSED
,,,,,,,
Test Cases/Projects/TC026-Verify user can download HTML for sales-optin page,Chrome 117.0.0.0,,,2023-10-09 13:16:35,2023-10-09 13:17:19,43.378s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:16:37,2023-10-09 13:16:39,2.703s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:16:39,2023-10-09 13:16:40,0.289s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:16:40,2023-10-09 13:16:46,6.829s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:16:46,2023-10-09 13:16:48,1.231s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:16:48,2023-10-09 13:16:48,0.819s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:16:48,2023-10-09 13:16:49,0.666s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:16:49,2023-10-09 13:16:51,2.196s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 13:16:51,2023-10-09 13:16:56,4.259s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 13:16:56,2023-10-09 13:17:06,10.021s,PASSED
"address = getText(findTestObject(""Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/span_new optin project""))",Chrome 117.0.0.0,,,2023-10-09 13:17:06,2023-10-09 13:17:06,0.522s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-info""))",Chrome 117.0.0.0,,,2023-10-09 13:17:06,2023-10-09 13:17:07,0.689s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 13:17:07,2023-10-09 13:17:17,10.020s,PASSED
cusKeyword.isFileDownloaded.isFileDownloaded(address),Chrome 117.0.0.0,,,2023-10-09 13:17:17,2023-10-09 13:17:17,0.555s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 13:17:17,2023-10-09 13:17:19,1.336s,PASSED
,,,,,,,
Test Cases/Projects/TC027-Verify user can download HTML for thankyou page,Chrome 117.0.0.0,,,2023-10-09 13:17:19,2023-10-09 13:18:00,41.566s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 13:17:20,2023-10-09 13:17:22,2.705s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 13:17:22,2023-10-09 13:17:23,0.347s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 13:17:23,2023-10-09 13:17:29,6.185s,PASSED
"setText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 13:17:29,2023-10-09 13:17:30,1.201s,PASSED
"setEncryptedText(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 13:17:30,2023-10-09 13:17:31,0.790s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 13:17:31,2023-10-09 13:17:32,0.655s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 13:17:32,2023-10-09 13:17:34,2.292s,PASSED
"click(findTestObject(""Projects/TC027-Verify user can download HTML for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 13:17:34,2023-10-09 13:17:38,3.787s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 13:17:38,2023-10-09 13:17:48,10.012s,PASSED
