Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/h2_Success""), ""Success"")",Chrome 117.0.0.0,,,2023-10-10 09:21:01,2023-10-10 09:21:02,1.458s,PASSED
"click(findTestObject(""Object Repository/Profile/TC012-Verify user can change profile name and save/Page_Landingly  Profile/button_OK""))",Chrome 117.0.0.0,,,2023-10-10 09:21:02,2023-10-10 09:21:03,0.597s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:21:03,2023-10-10 09:21:04,1.520s,PASSED
,,,,,,,
Test Cases/Profile/TC013-Verify change password working fine,Chrome 117.0.0.0,,,2023-10-10 09:21:04,2023-10-10 09:21:41,36.841s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:21:06,2023-10-10 09:21:09,3.045s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:21:09,2023-10-10 09:21:10,1.032s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:21:10,2023-10-10 09:21:17,7.030s,PASSED
"setText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:21:17,2023-10-10 09:21:19,1.648s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:21:19,2023-10-10 09:21:20,1.064s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:21:20,2023-10-10 09:21:21,0.828s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly/img""))",Chrome 117.0.0.0,,,2023-10-10 09:21:21,2023-10-10 09:21:28,6.779s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly/a_Profile""))",Chrome 117.0.0.0,,,2023-10-10 09:21:28,2023-10-10 09:21:28,0.647s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/a_Change Password""))",Chrome 117.0.0.0,,,2023-10-10 09:21:28,2023-10-10 09:21:32,4.050s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__old-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:21:32,2023-10-10 09:21:34,1.732s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__new-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:21:34,2023-10-10 09:21:35,1.177s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/input__retype-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:21:35,2023-10-10 09:21:36,1.015s,PASSED
"click(findTestObject(""Object Repository/Profile/TC013-Verify change password working fine/Page_Landingly  Profile/button_Update""))",Chrome 117.0.0.0,,,2023-10-10 09:21:36,2023-10-10 09:21:37,0.759s,PASSED
"verifyElementText(findTestObject(""Profile/TC013-Verify change password working fine/Page_Landingly  Profile/h2_Success""), ""Success"")",Chrome 117.0.0.0,,,2023-10-10 09:21:37,2023-10-10 09:21:39,1.906s,PASSED
"click(findTestObject(""Profile/TC013-Verify change password working fine/Page_Landingly  Profile/button_OK""))",Chrome 117.0.0.0,,,2023-10-10 09:21:39,2023-10-10 09:21:40,0.947s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:21:40,2023-10-10 09:21:41,1.512s,PASSED
,,,,,,,
Test Cases/Projects/TC016-Verify user can create new project sales,Chrome 117.0.0.0,,,2023-10-10 09:21:41,2023-10-10 09:22:29,47.583s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:21:42,2023-10-10 09:21:46,3.182s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:21:46,2023-10-10 09:21:46,0.372s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:21:46,2023-10-10 09:21:52,6.400s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:21:52,2023-10-10 09:21:54,1.325s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:21:54,2023-10-10 09:21:55,1.164s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:21:55,2023-10-10 09:21:56,0.726s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:21:56,2023-10-10 09:21:58,2.535s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-10 09:21:58,2023-10-10 09:22:05,7.199s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/input__ProjectName""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-10 09:22:05,2023-10-10 09:22:08,3.000s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-10 09:22:08,2023-10-10 09:22:10,1.240s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-10 09:22:10,2023-10-10 09:22:11,1.085s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-10 09:22:11,2023-10-10 09:22:21,9.876s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-10 09:22:21,2023-10-10 09:22:25,4.400s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/span_new sales prject""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-10 09:22:25,2023-10-10 09:22:27,1.846s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:22:27,2023-10-10 09:22:29,2.052s,PASSED
,,,,,,,
Test Cases/Projects/TC017-Verify user can create new project optin,Chrome 117.0.0.0,,,2023-10-10 09:22:29,2023-10-10 09:23:19,49.836s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:22:30,2023-10-10 09:22:34,3.309s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:22:34,2023-10-10 09:22:34,0.300s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:22:34,2023-10-10 09:22:44,10.181s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:22:44,2023-10-10 09:22:46,1.788s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:22:46,2023-10-10 09:22:47,0.926s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:22:47,2023-10-10 09:22:48,0.956s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:22:48,2023-10-10 09:22:51,2.640s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-10 09:22:51,2023-10-10 09:22:58,6.992s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/input__ProjectName""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-10 09:22:58,2023-10-10 09:23:01,3.334s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-10 09:23:01,2023-10-10 09:23:02,1.402s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_Use This""))",Chrome 117.0.0.0,,,2023-10-10 09:23:02,2023-10-10 09:23:10,8.156s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-10 09:23:10,2023-10-10 09:23:13,2.778s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_new optin project""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-10 09:23:13,2023-10-10 09:23:16,2.723s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:23:16,2023-10-10 09:23:19,2.858s,PASSED
,,,,,,,
Test Cases/Projects/TC018-Verify user can view project,Chrome 117.0.0.0,,,2023-10-10 09:23:19,2023-10-10 09:24:06,47.450s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:23:20,2023-10-10 09:23:24,3.697s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:23:24,2023-10-10 09:23:25,0.376s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:23:25,2023-10-10 09:23:32,7.873s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:23:32,2023-10-10 09:23:34,1.728s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:23:34,2023-10-10 09:23:35,0.980s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:23:35,2023-10-10 09:23:36,0.825s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-10 09:23:36,2023-10-10 09:23:46,10.018s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:23:46,2023-10-10 09:23:47,0.595s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-10 09:23:47,2023-10-10 09:23:55,8.704s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Project Detail/h2_Project Detail""), ""Project Detail"")",Chrome 117.0.0.0,,,2023-10-10 09:23:55,2023-10-10 09:24:03,7.515s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:24:03,2023-10-10 09:24:06,3.468s,PASSED
,,,,,,,
Test Cases/Projects/TC019-Verify user can archive a project,Chrome 117.0.0.0,,,2023-10-10 09:24:06,2023-10-10 09:24:45,38.994s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:24:08,2023-10-10 09:24:11,3.470s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:24:11,2023-10-10 09:24:11,0.275s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:24:11,2023-10-10 09:24:20,8.577s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:24:20,2023-10-10 09:24:21,1.451s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:24:21,2023-10-10 09:24:22,0.972s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:24:22,2023-10-10 09:24:23,0.802s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:24:23,2023-10-10 09:24:26,2.546s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_ab2ff2""))",Chrome 117.0.0.0,,,2023-10-10 09:24:26,2023-10-10 09:24:41,14.936s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_Archive""))",Chrome 117.0.0.0,,,2023-10-10 09:24:41,2023-10-10 09:24:43,2.653s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:24:43,2023-10-10 09:24:45,1.931s,PASSED
,,,,,,,
Test Cases/Projects/TC020-Verify user can restore a archived project,Chrome 117.0.0.0,,,2023-10-10 09:24:45,2023-10-10 09:25:24,38.572s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:24:47,2023-10-10 09:24:51,3.764s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:24:51,2023-10-10 09:24:52,0.478s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:24:52,2023-10-10 09:24:58,6.893s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:24:58,2023-10-10 09:25:00,1.436s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:25:00,2023-10-10 09:25:01,0.867s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:25:01,2023-10-10 09:25:01,0.705s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:25:01,2023-10-10 09:25:04,2.972s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Archived Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:25:04,2023-10-10 09:25:12,7.424s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/svg_new optin project_feather feather-corne_a5ecad""))",Chrome 117.0.0.0,,,2023-10-10 09:25:12,2023-10-10 09:25:13,1.502s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Restore""))",Chrome 117.0.0.0,,,2023-10-10 09:25:13,2023-10-10 09:25:17,3.177s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:25:17,2023-10-10 09:25:24,7.297s,PASSED
,,,,,,,
Test Cases/Projects/TC021-Verify user can clone a project,Chrome 117.0.0.0,,,2023-10-10 09:25:24,2023-10-10 09:26:01,37.135s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:25:26,2023-10-10 09:25:31,4.559s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:25:31,2023-10-10 09:25:31,0.393s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:25:31,2023-10-10 09:25:39,7.288s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:25:39,2023-10-10 09:25:42,3.014s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:25:42,2023-10-10 09:25:43,1.179s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:25:43,2023-10-10 09:25:44,1.224s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:25:44,2023-10-10 09:25:46,2.399s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_e2b191""))",Chrome 117.0.0.0,,,2023-10-10 09:25:46,2023-10-10 09:25:57,10.390s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_Clone""))",Chrome 117.0.0.0,,,2023-10-10 09:25:57,2023-10-10 09:25:59,1.919s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:25:59,2023-10-10 09:26:01,2.367s,PASSED
,,,,,,,
Test Cases/Projects/TC022-Verify user can edit template for sales or optin page,Chrome 117.0.0.0,,,2023-10-10 09:26:01,2023-10-10 09:27:08,1m - 6.568s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:26:03,2023-10-10 09:26:07,3.421s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:26:07,2023-10-10 09:26:07,0.413s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:26:07,2023-10-10 09:26:45,38.066s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:26:45,2023-10-10 09:26:47,1.330s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:26:47,2023-10-10 09:26:47,0.813s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:26:47,2023-10-10 09:26:48,0.689s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:26:48,2023-10-10 09:26:50,2.334s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-10 09:26:50,2023-10-10 09:26:58,7.420s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-10 09:26:58,2023-10-10 09:27:02,4.472s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-10 09:27:02,2023-10-10 09:27:04,2.124s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:27:04,2023-10-10 09:27:08,3.122s,PASSED
,,,,,,,
Test Cases/Projects/TC023-Verify user can edit template for both pages optin,Chrome 117.0.0.0,,,2023-10-10 09:27:08,2023-10-10 09:27:41,33.445s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:27:09,2023-10-10 09:27:13,3.349s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:27:13,2023-10-10 09:27:13,0.774s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:27:13,2023-10-10 09:27:20,7.101s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:27:20,2023-10-10 09:27:22,1.173s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:27:22,2023-10-10 09:27:22,0.800s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:27:22,2023-10-10 09:27:23,0.693s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:27:23,2023-10-10 09:27:26,2.765s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-10 09:27:26,2023-10-10 09:27:32,6.647s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-10 09:27:32,2023-10-10 09:27:36,3.732s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-10 09:27:36,2023-10-10 09:27:39,3.200s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:27:39,2023-10-10 09:27:41,1.664s,PASSED
,,,,,,,
Test Cases/Projects/TC024-Verify user can view template for sales or optin page,Chrome 117.0.0.0,,,2023-10-10 09:27:41,2023-10-10 09:28:20,39.094s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:27:42,2023-10-10 09:27:45,2.740s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:27:45,2023-10-10 09:27:45,0.211s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:27:45,2023-10-10 09:27:53,7.289s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:27:53,2023-10-10 09:27:54,1.138s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:27:54,2023-10-10 09:27:54,0.827s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:27:54,2023-10-10 09:27:55,0.684s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:27:55,2023-10-10 09:27:58,2.691s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-10 09:27:58,2023-10-10 09:28:04,6.316s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-10 09:28:04,2023-10-10 09:28:06,1.466s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-10 09:28:06,2023-10-10 09:28:08,2.009s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-10 09:28:08,2023-10-10 09:28:08,0.121s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-10 09:28:08,2023-10-10 09:28:18,10.006s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-10 09:28:18,2023-10-10 09:28:20,2.391s,PASSED
,,,,,,,
Test Cases/Projects/TC025-Verify user can view template for thankyou page,Chrome 117.0.0.0,,,2023-10-10 09:28:20,2023-10-10 09:29:05,44.765s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-10 09:28:22,2023-10-10 09:28:26,3.776s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-10 09:28:26,2023-10-10 09:28:26,0.181s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-10 09:28:26,2023-10-10 09:28:33,7.118s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-10 09:28:33,2023-10-10 09:28:35,1.805s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-10 09:28:35,2023-10-10 09:28:36,0.903s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-10 09:28:36,2023-10-10 09:28:37,0.826s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-10 09:28:37,2023-10-10 09:28:43,6.393s,PASSED
