Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Projects/TC016-Verify user can create new project sales,Chrome 117.0.0.0,,,2023-10-09 19:43:16,2023-10-09 19:43:55,39.373s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:43:17,2023-10-09 19:43:20,2.931s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:43:20,2023-10-09 19:43:20,0.200s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:43:20,2023-10-09 19:43:25,5.554s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:43:25,2023-10-09 19:43:26,1.215s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:43:26,2023-10-09 19:43:27,0.752s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:43:27,2023-10-09 19:43:28,0.626s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:43:28,2023-10-09 19:43:31,2.676s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 19:43:31,2023-10-09 19:43:37,6.675s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/input__ProjectName""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-09 19:43:37,2023-10-09 19:43:39,1.953s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/label_Sales Funnel""))",Chrome 117.0.0.0,,,2023-10-09 19:43:39,2023-10-09 19:43:40,0.955s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 19:43:40,2023-10-09 19:43:41,0.872s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:43:41,2023-10-09 19:43:49,7.852s,PASSED
"click(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:43:49,2023-10-09 19:43:52,2.724s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC016-Verify user can create new project sales/Page_Landingly  Project Detail/span_new sales prject""), ""new sales prject"")",Chrome 117.0.0.0,,,2023-10-09 19:43:52,2023-10-09 19:43:53,1.881s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:43:53,2023-10-09 19:43:55,1.598s,PASSED
,,,,,,,
Test Cases/Projects/TC017-Verify user can create new project optin,Chrome 117.0.0.0,,,2023-10-09 19:43:55,2023-10-09 19:44:29,33.976s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:43:56,2023-10-09 19:44:00,3.298s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:44:00,2023-10-09 19:44:00,0.250s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:44:00,2023-10-09 19:44:06,5.791s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:44:06,2023-10-09 19:44:07,1.181s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:44:07,2023-10-09 19:44:08,0.768s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:44:08,2023-10-09 19:44:08,0.639s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:44:08,2023-10-09 19:44:10,2.165s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_New Project""))",Chrome 117.0.0.0,,,2023-10-09 19:44:10,2023-10-09 19:44:16,5.829s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/input__ProjectName""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 19:44:16,2023-10-09 19:44:18,1.993s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Projects/button_Build Project""))",Chrome 117.0.0.0,,,2023-10-09 19:44:18,2023-10-09 19:44:19,0.952s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:44:19,2023-10-09 19:44:24,4.491s,PASSED
"click(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/a_Use This""))",Chrome 117.0.0.0,,,2023-10-09 19:44:24,2023-10-09 19:44:26,2.199s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC017-Verify user can create new project optin/Page_Landingly  Project Detail/span_new optin project""), ""new optin project"")",Chrome 117.0.0.0,,,2023-10-09 19:44:26,2023-10-09 19:44:28,1.674s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:44:28,2023-10-09 19:44:29,1.454s,PASSED
,,,,,,,
Test Cases/Projects/TC018-Verify user can view project,Chrome 117.0.0.0,,,2023-10-09 19:44:29,2023-10-09 19:45:01,31.988s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:44:30,2023-10-09 19:44:33,2.845s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:44:33,2023-10-09 19:44:33,0.154s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:44:33,2023-10-09 19:44:39,5.355s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:44:39,2023-10-09 19:44:40,1.249s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:44:40,2023-10-09 19:44:41,0.793s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:44:41,2023-10-09 19:44:41,0.621s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:44:41,2023-10-09 19:44:51,10.019s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:44:51,2023-10-09 19:44:52,0.563s,PASSED
"click(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:44:52,2023-10-09 19:44:56,4.282s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC018-Verify user can view project/Page_Landingly  Project Detail/h2_Project Detail""), ""Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 19:44:56,2023-10-09 19:44:59,3.402s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:44:59,2023-10-09 19:45:01,1.551s,PASSED
,,,,,,,
Test Cases/Projects/TC019-Verify user can archive a project,Chrome 117.0.0.0,,,2023-10-09 19:45:01,2023-10-09 19:45:26,24.943s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:45:02,2023-10-09 19:45:05,2.908s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:45:05,2023-10-09 19:45:05,0.317s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:45:05,2023-10-09 19:45:11,5.989s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:45:11,2023-10-09 19:45:13,1.290s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:45:13,2023-10-09 19:45:14,0.799s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:45:14,2023-10-09 19:45:14,0.729s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:45:14,2023-10-09 19:45:17,2.388s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_ab2ff2""))",Chrome 117.0.0.0,,,2023-10-09 19:45:17,2023-10-09 19:45:22,5.754s,PASSED
"click(findTestObject(""Object Repository/Projects/TC019-Verify user can archive a project/Page_Landingly  Projects/button_Archive""))",Chrome 117.0.0.0,,,2023-10-09 19:45:22,2023-10-09 19:45:24,1.784s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:45:24,2023-10-09 19:45:26,1.765s,PASSED
,,,,,,,
Test Cases/Projects/TC020-Verify user can restore a archived project,Chrome 117.0.0.0,,,2023-10-09 19:45:26,2023-10-09 19:45:53,26.731s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:45:27,2023-10-09 19:45:30,3.090s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:45:30,2023-10-09 19:45:30,0.193s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:45:30,2023-10-09 19:45:35,5.156s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:45:35,2023-10-09 19:45:37,1.185s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:45:37,2023-10-09 19:45:37,0.760s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:45:37,2023-10-09 19:45:38,0.650s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:45:38,2023-10-09 19:45:40,2.169s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Archived Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:45:40,2023-10-09 19:45:48,7.671s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/svg_new optin project_feather feather-corne_a5ecad""))",Chrome 117.0.0.0,,,2023-10-09 19:45:48,2023-10-09 19:45:49,1.314s,PASSED
"click(findTestObject(""Object Repository/Projects/TC020-Verify user can restore a archived project/Page_Landingly  Projects/button_Restore""))",Chrome 117.0.0.0,,,2023-10-09 19:45:49,2023-10-09 19:45:51,1.520s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:45:51,2023-10-09 19:45:53,1.992s,PASSED
,,,,,,,
Test Cases/Projects/TC021-Verify user can clone a project,Chrome 117.0.0.0,,,2023-10-09 19:45:53,2023-10-09 19:46:16,23.397s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:45:54,2023-10-09 19:45:57,2.972s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:45:57,2023-10-09 19:45:57,0.172s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:45:57,2023-10-09 19:46:03,6.092s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:46:03,2023-10-09 19:46:04,1.208s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:46:04,2023-10-09 19:46:05,0.806s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:46:05,2023-10-09 19:46:06,0.645s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:46:06,2023-10-09 19:46:08,2.232s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_View Project_btn btn-icon pull-right_e2b191""))",Chrome 117.0.0.0,,,2023-10-09 19:46:08,2023-10-09 19:46:13,5.115s,PASSED
"click(findTestObject(""Object Repository/Projects/TC021-Verify user can clone a project/Page_Landingly  Projects/button_Clone""))",Chrome 117.0.0.0,,,2023-10-09 19:46:13,2023-10-09 19:46:15,1.583s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:46:15,2023-10-09 19:46:16,1.577s,PASSED
,,,,,,,
Test Cases/Projects/TC022-Verify user can edit template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 19:46:16,2023-10-09 19:46:44,27.858s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:46:17,2023-10-09 19:46:20,2.892s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:46:20,2023-10-09 19:46:20,0.169s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:46:20,2023-10-09 19:46:26,6.052s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:46:26,2023-10-09 19:46:28,1.194s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:46:28,2023-10-09 19:46:28,0.734s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:46:28,2023-10-09 19:46:29,0.679s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:46:29,2023-10-09 19:46:31,2.031s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:46:31,2023-10-09 19:46:37,6.290s,PASSED
"click(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-09 19:46:37,2023-10-09 19:46:41,3.566s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC022-Verify user can edit template for sales or optin page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-09 19:46:41,2023-10-09 19:46:42,1.635s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:46:42,2023-10-09 19:46:44,1.549s,PASSED
,,,,,,,
Test Cases/Projects/TC023-Verify user can edit template for both pages optin,Chrome 117.0.0.0,,,2023-10-09 19:46:44,2023-10-09 19:47:25,41.457s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:46:45,2023-10-09 19:46:48,2.891s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:46:48,2023-10-09 19:46:48,0.197s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:46:48,2023-10-09 19:47:05,16.235s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:47:05,2023-10-09 19:47:06,1.286s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:47:06,2023-10-09 19:47:07,0.810s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:47:07,2023-10-09 19:47:07,0.655s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:47:07,2023-10-09 19:47:14,6.384s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:47:14,2023-10-09 19:47:19,5.421s,PASSED
"click(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-primary""))",Chrome 117.0.0.0,,,2023-10-09 19:47:19,2023-10-09 19:47:22,3.099s,PASSED
"verifyElementText(findTestObject(""Object Repository/Projects/TC023-Verify user can edit template for thankyou page/Page_Landingly  Edit Project/span_Edit Project""), ""Edit Project"")",Chrome 117.0.0.0,,,2023-10-09 19:47:22,2023-10-09 19:47:24,1.715s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:47:24,2023-10-09 19:47:25,1.574s,PASSED
,,,,,,,
Test Cases/Projects/TC024-Verify user can view template for sales or optin page,Chrome 117.0.0.0,,,2023-10-09 19:47:25,2023-10-09 19:48:01,35.607s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:47:27,2023-10-09 19:47:30,2.716s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:47:30,2023-10-09 19:47:30,0.286s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:47:30,2023-10-09 19:47:35,5.408s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:47:35,2023-10-09 19:47:36,1.206s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:47:36,2023-10-09 19:47:37,0.761s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:47:37,2023-10-09 19:47:38,0.631s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:47:38,2023-10-09 19:47:41,2.858s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:47:41,2023-10-09 19:47:46,5.432s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 19:47:46,2023-10-09 19:47:48,1.813s,PASSED
"click(findTestObject(""Object Repository/Projects/TC024-Verify user can view template for sales or optin page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 19:47:48,2023-10-09 19:47:50,1.813s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 19:47:50,2023-10-09 19:47:50,0.132s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:47:50,2023-10-09 19:48:00,10.012s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:48:00,2023-10-09 19:48:01,1.219s,PASSED
,,,,,,,
Test Cases/Projects/TC025-Verify user can view template for thankyou page,Chrome 117.0.0.0,,,2023-10-09 19:48:01,2023-10-09 19:48:51,50.194s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:48:02,2023-10-09 19:48:05,2.900s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:48:05,2023-10-09 19:48:05,0.224s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:48:05,2023-10-09 19:48:29,24.092s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:48:29,2023-10-09 19:48:30,1.188s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:48:30,2023-10-09 19:48:31,0.757s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:48:31,2023-10-09 19:48:32,0.580s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:48:32,2023-10-09 19:48:34,2.501s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:48:34,2023-10-09 19:48:39,4.491s,PASSED
"switchToWindowTitle(""Landingly | Project Detail"")",Chrome 117.0.0.0,,,2023-10-09 19:48:39,2023-10-09 19:48:40,1.259s,PASSED
"click(findTestObject(""Object Repository/Projects/TC025-Verify user can view template for thankyou page/Page_Landingly  Project Detail/a_Contacts_btn btn-icon btn-flat-warning""))",Chrome 117.0.0.0,,,2023-10-09 19:48:40,2023-10-09 19:48:42,1.752s,PASSED
switchToWindowIndex(1),Chrome 117.0.0.0,,,2023-10-09 19:48:42,2023-10-09 19:48:42,0.078s,PASSED
titleWindow = getWindowTitle(),Chrome 117.0.0.0,,,2023-10-09 19:48:42,2023-10-09 19:48:49,7.471s,PASSED
"verifyMatch(titleWindow, ""Template View"", true)",Chrome 117.0.0.0,,,2023-10-09 19:48:49,2023-10-09 19:48:49,0.068s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:48:49,2023-10-09 19:48:51,1.943s,PASSED
,,,,,,,
Test Cases/Projects/TC026-Verify user can download HTML for sales-optin page,Chrome 117.0.0.0,,,2023-10-09 19:48:51,2023-10-09 19:49:35,43.799s,PASSED
"openBrowser("""")",Chrome 117.0.0.0,,,2023-10-09 19:48:52,2023-10-09 19:48:55,2.888s,PASSED
maximizeWindow(),Chrome 117.0.0.0,,,2023-10-09 19:48:55,2023-10-09 19:48:56,0.240s,PASSED
"navigateToUrl(""https://app.landingly.com/"")",Chrome 117.0.0.0,,,2023-10-09 19:48:56,2023-10-09 19:49:02,5.999s,PASSED
"setText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Email_login-email""), ""sqaahmadtahir@gmail.com"")",Chrome 117.0.0.0,,,2023-10-09 19:49:02,2023-10-09 19:49:03,1.206s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/input_Forgot Password_login-password""), ""/5S6MFFLcE5DAenbZpYNsQ=="")",Chrome 117.0.0.0,,,2023-10-09 19:49:03,2023-10-09 19:49:04,0.781s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Login/button_Sign in""))",Chrome 117.0.0.0,,,2023-10-09 19:49:04,2023-10-09 19:49:04,0.720s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly/a_Projects""))",Chrome 117.0.0.0,,,2023-10-09 19:49:04,2023-10-09 19:49:06,2.138s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Projects/a_View Project""))",Chrome 117.0.0.0,,,2023-10-09 19:49:06,2023-10-09 19:49:12,5.843s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:49:12,2023-10-09 19:49:22,10.019s,PASSED
"address = getText(findTestObject(""Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/span_new optin project""))",Chrome 117.0.0.0,,,2023-10-09 19:49:22,2023-10-09 19:49:23,0.499s,PASSED
"click(findTestObject(""Object Repository/Projects/TC026-Verify user can download HTML for sale-optin page/Page_Landingly  Project Detail/button_Contacts_btn btn-icon btn-flat-info""))",Chrome 117.0.0.0,,,2023-10-09 19:49:23,2023-10-09 19:49:23,0.714s,PASSED
delay(10),Chrome 117.0.0.0,,,2023-10-09 19:49:23,2023-10-09 19:49:33,10.010s,PASSED
cusKeyword.isFileDownloaded.isFileDownloaded(address),Chrome 117.0.0.0,,,2023-10-09 19:49:33,2023-10-09 19:49:34,0.293s,PASSED
closeBrowser(),Chrome 117.0.0.0,,,2023-10-09 19:49:34,2023-10-09 19:49:35,1.366s,PASSED
,,,,,,,
Test Cases/Projects/TC027-Verify user can download HTML for thankyou page,Chrome 117.0.0.0,,,2023-10-09 19:49:35,2023-10-09 19:50:21,45.997s,PASSED
